FundataKey|AsOfDate|1MthReturn|3MthReturn|6MthReturn|YTDReturn|1YrSimpleReturn|3YrSimpleReturn|5YrSimpleReturn|10YrSimpleReturn|1YrCompoundReturn|3YrCompoundReturn|5YrCompoundReturn|10YrCompoundReturn|InceptionReturn|TotalDist|DistYield
69770|08/31/2020|1.156|6.276|5.091|5.222|5.409|8.066|||5.409|6.609|||5.51|1.3444|7.4524
69771|08/31/2020|1.238|6.538|5.6|5.894|6.426|9.127|||6.426|7.644|||6.538|1.3742|7.3342
69772|08/31/2020|1.239|6.539|5.605|5.909|6.506|9.29|||6.506|7.785|||6.654|1.3844|7.3614
69773|08/31/2020|1.264|6.607|5.727|6.035|6.635|9.285|||6.635|7.822|||6.679|1.3841|7.3529
69774|08/31/2020|1.262|6.615|5.706|6.018|6.606|9.304|||6.606|7.821|||6.693|1.3845|7.3521
69775|08/31/2020|0.461|5.69|5.718|4.984|6.759|8.105|||6.759|6.531|||5.438|0.247|2.1114
69776|08/31/2020|1.522|1.279|1.872|0.787|2.533|3.459|||2.533|5.064|||4.38|2.3147|13.3741
69777|08/31/2020|1.527|1.297|1.821|0.746|2.603|3.377|||2.603|5.057|||4.315|2.3278|13.4805
69778|08/31/2020|0.871|6.416|4.952|3.785|5.713|6.861|||5.713|6.828|||5.993|0.4343|3.8852
69779|08/31/2020|1.473|9.991|12.913|11.5|17.145|7.939|||17.145|12.363|||9.385|2.0065|9.4976
69780|08/31/2020|1.562|10.282|13.501|12.266|18.399|9.202|||18.399|13.648|||10.643|2.2404|10.4648
69781|08/31/2020|-0.812|2.902|3.101|6.778|4.956|0.715|||4.956|4.677|||3.335|0.2055|1.9628
69782|08/31/2020|4.647|15.896|24.614|26.034|25.7|24.175|||25.7|17.601|||16.631|2.8962|11.1328
69783|08/31/2020|4.648|15.899|24.617|26.039|25.706|24.183|||25.706|17.603|||16.645|3.2182|13.9473
69784|08/31/2020|0.188|4.047|3.452|3.576|4.596|3.297|||4.596|4.123|||3.831|1.3533|8.1786
69785|08/31/2020|0.242|4.227|3.838|4.074|5.385|4.137|||5.385|4.952|||4.628|0.4004|3.952
69786|08/31/2020|0.142|4.495|3.769|3.867|5.012|4.013|||5.012|4.576|||4.333|1.4019|8.1623
69787|08/31/2020|0.146|4.513|3.827|3.927|5.088|4.193|||5.088|4.698|||4.432|0.3163|3.0045
69788|08/31/2020|0.581|5.627|5.223|3.866|6.645|6.067|||6.645|5.661|||5.479|1.6463|9.4445
69789|08/31/2020|0.58|5.624|5.217|3.856|6.632|6.043|||6.632|5.643|||5.475|1.6432|9.4384
69790|08/31/2020|1.746|7.953|8.284|3.578|9.947|9.94|||9.947|7.416|||7.542|0.5387|4.7345
69791|08/31/2020|0.986|1.867|2.734|-4.855|2.394|15.642|||2.394|6.853|||6.656|1.5116|8.1371
69792|08/31/2020|-0.591|3.171|2.334|4.061|3.914|3.214|||3.914|4.548|||3.293|0.9592|5.3252
69793|08/31/2020|-0.508|3.428|2.828|4.721|4.877|4.256|||4.877|5.549|||4.296|0.219|2.0547
69794|08/31/2020|0.424|5.506|6.326|5.281|8.392|10.652|||8.392|8.057|||7.096|1.5575|7.9507
69795|08/31/2020|0.426|5.51|6.336|5.292|8.414|10.691|||8.414|8.083|||7.117|1.5621|7.9785
69796|08/31/2020|2.817|9.655|12.981|6.319|15.405|15.735|||15.405|10.269|||10.984|1.4558|6.3603
69797|08/31/2020|2.825|9.676|13.03|6.384|15.476|15.662|||15.476|10.27|||10.982|1.9522|9.6332
69798|08/31/2020|1.591|7.739|9.952|7.426|12.34|14.878|||12.34|10.504|||9.651|1.2915|5.8359
69799|08/31/2020|-0.456|3.418|3.541|3.834|5.61|7.231|||5.61|6.186|||5.137|1.1384|6.1842
69800|08/31/2020|2.224|6.059|3.398|-6.742|4.567|9.524|||4.567|4.432|||6.919|1.2063|11.8423
69801|08/31/2020|3.12|7.462|13.546|6.658|13.841|3.838|||13.841|3.779|||3.09|1.0377|6.0423
69802|08/31/2020|3.202|7.715|14.164|7.434|15.059|4.739|||15.059|4.757|||4.084|1.2341|7.037
69803|08/31/2020|3.446|6.656|3.751|-7.045|1.931|9.733|||1.931|3.823|||5.642|1.209|6.7024
69804|08/31/2020|3.455|6.684|3.804|-6.983|2.035|9.85|||2.035|3.929|||5.751|1.2259|6.7934
69805|08/31/2020|3.386|8.965|11.258|6.081|12.771|2.524|||12.771|7.373|||6.063|0.914|4.723
69806|08/31/2020|3.474|9.228|11.788|6.769|13.842|3.568|||13.842|8.429|||7.12|0.9571|4.7435
69807|08/31/2020|3.494|9.306|11.927|6.95|14.138|3.628|||14.138|8.616|||7.294|0.9656|4.7566
69808|08/31/2020|3.505|9.327|11.954|6.98|14.17|3.729|||14.17|8.659|||7.346|0.9668|4.7537
69809|08/31/2020|3.505|9.326|11.955|6.981|14.17|3.751|||14.17|8.667|||7.346|0.9668|4.7535
69810|08/31/2020|3.508|9.325|11.942|6.968|14.158|3.74|||14.158|8.657|||7.327|0.9664|4.7548
69811|08/31/2020|1.748|6.233|2.417|-1.687|2.254|3.751|||2.254|3.147|||3.824|1.0456|5.8892
69812|08/31/2020|1.842|6.533|2.989|-0.963|3.391|4.943|||3.391|4.31|||4.998|1.0982|5.9838
69813|08/31/2020|2.461|7.17|6.427|2.807|7.791|-0.524|||7.791|2.321|||2.775|1.1587|6.6229
69814|08/31/2020|1.853|6.568|3.054|-0.881|3.496|4.984|||3.496|4.383|||5.058|0.5853|6.3817
69816|08/31/2020|2.58|7.552|7.152|3.739|9.234|0.707|||9.234|3.646|||4.082|1.2228|6.837
69817|08/31/2020|2.584|7.559|7.167|3.759|9.276|0.841|||9.276|3.711|||4.135|1.2254|6.8435
69818|08/31/2020|2.58|7.55|7.147|3.737|9.234|0.739|||9.234|3.632|||4.083|0.3473|3.2526
69819|08/31/2020|2.583|7.56|7.169|3.762|9.28|0.769|||9.28|3.686|||4.134|1.2251|6.8469
69820|08/31/2020|2.907|10.578|13.891|8.7|18.693|17.48|||18.693|11.531|||12.683|1.3975|5.3916
69821|08/31/2020|2.911|10.583|13.906|8.72|18.711|17.406|||18.711|11.517|||12.631|1.7822|7.566
69822|08/31/2020|-0.365|1.48|-2.005|-1.884|-0.618|3.752|||-0.618|4.959|||4.109|0.5008|4.9488
69823|08/31/2020|2.778|9.428|12.63|5.812|14.645|14.78|||14.645|9.377|||10.13|1.4831|6.4462
69824|08/31/2020|2.863|9.689|13.156|6.464|15.671|15.731|||15.671|10.299|||11.044|1.679|7.2602
69825|08/31/2020|2.862|9.688|13.155|6.462|15.673|15.605|||15.673|10.225|||10.973|2.1648|10.5937
69826|08/31/2020|0.393|3.494|6.256|5.814|9.309|4.934|||9.309|5.811|||4.459|1.2495|6.9509
69827|08/31/2020|-1.412|-2.842|-8.286|-11.711|-11.286|18.85|||-11.286|3.387|||2.968|0.93|5.5601
69828|08/31/2020|6.642|17.985|27.518|28.724|29.253|23.582|||29.253|18.131|||17.811|4.0739|16.2978
69829|08/31/2020|-0.615|3.621|3.103|6.242|5.378|1.221|||5.378|5.243|||4.184|0.4862|5.109
69830|08/31/2020|-0.614|3.639|3.151|6.302|5.479|1.306|||5.479|5.338|||4.303|0.488|5.1066
69831|08/31/2020|1.389|7.054|6.14|3.243|6.191|10.32|||6.191|7.77|||6.883|0.4941|4.2284
69832|08/31/2020|1.414|7.123|6.243|3.389|6.436|10.353|||6.436|7.937|||6.99|0.5222|4.4697
69840|08/31/2020|3.858|12.124|8.035|4.608|7.37|3.223|||7.37|4.863|||5.652|0.8269267|5.7768
69841|08/31/2020|3.261|11.874|9.369|5.262|10.141|4.549|||10.141|6.122|||6.923|0.0522|0.5424
69842|08/31/2020|3.296|9.505|4.328|0.46|4.179|-2.644|||4.179|2.114|||3.432|0.7216803|4.987
69843|08/31/2020|3.109|11.341|9.394|4.792|10.603|5.911|||10.603|6.493|||7.431|0.819939|4.8131
69844|08/31/2020|5.076|12.266|7.005|-6.482|7.913|5.92|||7.913|4.053|||8.395|0.22326|2.1896
69845|08/31/2020|1.376|4.947|3.546|-1.129|4.004|10.128|||4.004|8.653|||8.527|0.7037949|4.2572
69846|08/31/2020|3.859|12.127|8.04|4.613|7.366|3.223|||7.366|4.858|||5.648|0.8268507|5.779
69857|08/31/2020|3.959|12.452|8.658|5.404|8.596|4.377|||8.596|6.043|||6.835|0.7764401|5.6747
69858|08/31/2020|3.963|12.466|8.687|5.44|8.653|4.422|||8.653|6.099|||6.89|0.7765901|5.6678
69860|08/31/2020|4.161|6.59|4.181|-0.484|3.423|-2.253|||3.423|2.275|||3.386|0.9401367|6.7497
69861|08/31/2020|-0.489|0.27|3.731|9.22|6.981|-3.4|||6.981|4.414|||3.062||
69862|08/31/2020|7.15|15.151|18.384|8.487|20.328|18.44|||20.328|13.115|||14.26||
69889|08/31/2020|1.161|7.25|0.628|-1.986|0.93|9.168|||0.93|2.866|||5.122|0.0774346|0.6405
69890|08/31/2020|1.258|7.554|1.203|-1.244|2.076|10.364|||2.076|4.015|||6.22|0.2459354|2.0055
69891|08/31/2020|1.243|7.508|1.112|-1.36|1.897|10.174|||1.897|3.837|||6.087|0.2087705|1.7186
69896|08/31/2020|0.2|5.161|7.632|9.631|10.423|1.17|||10.423|5.42|||4.567|0.2577295|2.4156
69897|08/31/2020|0.228|5.283|7.901|9.998|10.99|1.711|||10.99|5.972|||5.17|0.3293385|3.0566
69899|08/31/2020|3.299|8.36|-3.738|-7.742|-2.547|6.846|||-2.547|0.235|||0.836|0.3099192|3.2205
69900|08/31/2020|3.369|8.575|-3.357|-7.256|-1.769|7.692|||-1.769|1.03|||1.672|0.3076725|3.1154
69902|08/31/2020|2.394|6.019|10.694|3.838|10.37|26.103|||10.37|12.685|||11.183|0.0294583|0.2048
69903|08/31/2020|2.464|6.228|10.919|4.128|10.976|27.079|||10.976|13.466|||12.02|0.1302304|0.9018
69904|08/31/2020|-0.677|16.533|9.547|3.369|14.629|-0.393|||14.629|4.527|||7.001|0.097905|0.7764
69906|08/31/2020|1.822|6.291|7.811|1.664|9.719|10.828|||9.719|6.038|||6.721|0.3153155|2.8141
69907|08/31/2020|1.891|6.502|8.24|2.204|10.6|11.688|||10.6|6.876|||7.61|0.2943001|2.5946
69908|08/31/2020|4.959|8.546|5.212|-7.169|5.175|6.96|||5.175|1.01|||3.953|0.8970783|5.9085
69938|08/31/2020|3.311|7.415|10.422|2.219|9.972|15.257|||9.972|11.056|||11.516|0.0113282|0.0733
69941|08/31/2020|3.883|8.378|12.166|4.025|12.342|16.197|||12.342|12.566|||13.43|0.0129355|0.0792
69959|08/31/2020|2.446|6.832|-0.242|-10.971|-2.544|15.462|||-2.544|2.765|||5.289|0.8010703|5.3179
69973|08/31/2020|-0.179|31.861|80.802|63.575|63.658|-23.502|||63.658|18.923|||9.5||
69974|08/31/2020|-0.069|32.266|81.872|64.834|65.536|-22.685|||65.536|20.226|||10.695||
69982|08/31/2020|4.436|10.33|4.435|-5.989|4.241|0.45|||4.241|1.363|||3.546|1.037397|10.0134
69984|08/31/2020|4.499|10.425|4.664|-5.631|4.829|1.074|||4.829|1.895|||4.063|1.522308|11.4977
69988|08/31/2020|4.562|12.95|13.563|4.645|15.525|6.372|||15.525|6.311|||7.946|0.208411|1.5813
69989|08/31/2020|4.622|13.119|13.934|5.085|16.24|7.079|||16.24|6.981|||8.593|0.272294|2.0493
69999|08/31/2020|1.369|6.402|8.861|3.734|11.209|7.877|||11.209|5.724|||6.835||
70000|08/31/2020|1.464|6.705|9.473|4.505|12.45|9.061|||12.45|6.884|||8.021||
70001|08/31/2020|1.359|6.369|8.794|3.649|11.064|7.725|||11.064|5.576|||6.667||
70003|08/31/2020|1.462|4.162|8.844|4.932|11.451|17.761|||11.451|11.42|||10.561||
70004|08/31/2020|1.557|4.434|9.349|5.534|12.441|19.142|||12.441|12.501|||11.651||
70005|08/31/2020|0.844|3.945|6.936|5.456|9.512|11.586|||9.512|8.869|||8.021||
70006|08/31/2020|0.942|4.249|7.555|6.261|10.732|12.318|||10.732|9.926|||9.123||
70009|08/31/2020|0.565|4.161|5.71|2.503|5.815|9.487|||5.815|6.5|||6.61||
70010|08/31/2020|0.599|4.272|5.934|2.791|6.267|9.881|||6.267|6.928|||7.028||
70011|08/31/2020|0.57|4.171|5.73|2.528|5.848|9.47|||5.848|6.512|||6.619||
70012|08/31/2020|0.598|4.269|5.929|2.782|6.249|9.921|||6.249|6.938|||7.041||
70013|08/31/2020|0.623|4.364|6.126|3.039|6.649|10.267|||6.649|7.307|||7.407||
70014|08/31/2020|0.67|4.527|6.46|3.469|7.323|10.836|||7.323|7.937|||8.025||
70016|08/31/2020|0.67|4.527|6.46|3.469|7.323|10.836|||7.323|7.937|||8.025||
70017|08/31/2020|0.623|4.364|6.125|3.01|6.632|10.307|||6.632|7.328|||7.432||
70018|08/31/2020|0.683|4.56|6.524|3.55|7.46|11.1|||7.46|8.128|||8.222||
70019|08/31/2020|0.718|4.675|6.756|3.848|7.927|11.615|||7.927|8.609|||8.704||
70025|08/31/2020|0.623|4.36|6.116|3.026|6.643|10.308|||6.643|7.328|||7.434||
70026|08/31/2020|0.667|4.428|6.445|3.406|7.142|11.781|||7.142|8.305|||8.46||
70027|08/31/2020|0.762|4.936|7.371|4.645|8.991|11.834|||8.991|9.134|||9.11||
70028|08/31/2020|0.62|4.356|6.111|3.021|6.637|10.273|||6.637|7.31|||7.411||
70029|08/31/2020|0.657|4.423|6.454|3.415|7.152|11.818|||7.152|8.297|||8.469||
70030|08/31/2020|0.727|4.899|7.295|4.576|8.935|11.862|||8.935|9.117|||9.104||
70035|08/31/2020|1.271|5.194|6.477|4.744|7.374|7.977|||7.374|7.238|||6.87|0.130478|1.0481
70061|08/31/2020|2.257|9.62|12.484|9.739|10.849|6.037|||10.849|8.734|||8.306||
70062|08/31/2020|2.316|9.811|12.871|10.238|11.599|6.65|||11.599|9.42|||8.996||
70063|08/31/2020|2.225|9.516|12.274|9.469|10.44|5.596|||10.44|8.312|||7.873||
70065|08/31/2020|2.284|9.71|12.665|9.972|11.204|6.261|||11.204|9.032|||8.623||
70066|08/31/2020|0.779|3.741|6.523|4.919|8.673|10.879|||8.673|8.09|||7.347||
70067|08/31/2020|0.833|3.908|6.864|5.36|9.363|11.557|||9.363|8.762|||8.082||
70068|08/31/2020|0.884|4.067|7.185|5.779|10.02|12.417|||10.02|9.455|||8.828||
70069|08/31/2020|0.758|3.675|6.392|4.749|8.415|10.599|||8.415|7.833|||7.073||
70070|08/31/2020|0.821|3.867|6.778|5.248|9.18|11.245|||9.18|8.526|||7.824||
70071|08/31/2020|0.857|3.984|7.017|5.56|9.681|12.007|||9.681|9.121|||8.565||
70072|08/31/2020|-0.116|2.822|2.461|3.869|3.331|-0.948|||3.331|2.783|||2.354||
70073|08/31/2020|-0.098|2.878|2.571|4.016|3.542|-0.838|||3.542|2.944|||2.509||
70075|08/31/2020|0|3.205|3.261|4.944|4.982|-0.257|||4.982|4.08|||3.443||
70076|08/31/2020|-0.116|2.819|2.453|3.86|3.321|-0.982|||3.321|2.764|||2.331||
70077|08/31/2020|-0.105|2.853|2.521|3.95|3.456|-0.857|||3.456|2.893|||2.472||
70078|08/31/2020|0.009|3.23|3.277|4.98|4.655|-0.237|||4.655|3.732|||3.233||
70084|08/31/2020|-7.851|-27.781|-43.911|-57.799|-62.679|-16.515|||-62.679|-33.672|||-32.192||
70085|08/31/2020|-7.816|-27.707|-43.794|-57.681|-62.522|-13.952|||-62.522|-32.826|||-31.662||
70095|08/31/2020|-1.23|3.506|9.826|7.407|15.565|21.466|||15.565|12.579|||11.597|0.45837|3.7314
70123|08/31/2020|3.267|11.12|23.836|11.67|-1.281|94.5|||-1.281|22.81|||17.213||
70128|08/31/2020|1.331|7.783|1.631|-0.689|2.94|11.298|||2.94|4.898|||7.169|0.2743591|2.2394
70155|08/31/2020|1.227|0.72|-7.677|-15.131|-8.218|5.46|||-8.218|-4.69|||-0.826|0.473143|5.5523
70156|08/31/2020|3.975|6.351|-5.029|-15.482|-6.261|0.883|||-6.261|-6.059|||-0.691|0.3605036|5.5165
70157|08/31/2020|-0.654|16.009|8.352|2.231|16.798|2.399|||16.798|6.425|||10.283|0.37112|2.6869
70158|08/31/2020|2.043|22.494|11.46|1.808|19.288|-2.045|||19.288|4.896|||10.434|0.2827689|2.6696
70159|08/31/2020|2.456|8.895|5.826|-4.94|5.468|12.995|||5.468|2.935|||4.666|0.029087|0.2452
70160|08/31/2020|5.237|14.982|8.862|-5.334|7.717|8.091|||7.717|1.456|||4.809|0.0221624|0.2436
70161|08/31/2020|2.066|3.722|-5.176|-14.279|-4.75|5.012|||-4.75|-3.613|||0.01|0.256784|2.7195
70162|08/31/2020|4.837|9.52|-2.456|-14.634|-2.719|0.454|||-2.719|-4.997|||0.147|0.1956524|2.702
70163|08/31/2020|2.066|3.738|-5.155|-14.262|-4.743|4.982|||-4.743|-3.634|||-0.115|1.324086|12.9373
70166|08/31/2020|-0.204|-0.078|0.931|-1.97|1.058|10.886|||1.058|5.285|||5.024|0.338333|3.2342
70167|08/31/2020|2.506|5.508|3.826|-2.376|3.213|6.073|||3.213|3.772|||5.168|0.2536978|3.1624
70168|08/31/2020|-0.201|-0.075|0.94|-1.96|1.073|10.929|||1.073|5.297|||5.023|1.012865|7.5273
70169|08/31/2020|4.129|14.498|32.603|33.79|38.037|31.646|||38.037|24.221|||21.809|0.038384|0.181
70170|08/31/2020|6.956|20.899|36.406|33.235|40.98|25.932|||40.98|22.436|||21.975|0.0290088|0.1784
70171|08/31/2020|2.687|6.915|13.335|6.918|11.448|23.282|||11.448|14.411|||12.243|0.1354|0.9174
70172|08/31/2020|5.475|12.892|16.585|6.475|13.824|17.931|||13.824|12.767|||12.396|0.1019998|0.9012
70173|08/31/2020|2.695|6.919|13.359|6.943|11.497|25.775|||11.497|15.194|||12.831|1.437663|8.5781
70174|08/31/2020|4.451|10.038|22.227|22.037|30.903|22.891|||30.903|19.244|||18.199|0.105371|0.5872
70175|08/31/2020|7.287|16.19|25.732|21.532|32.749|17.557|||32.749|17.253|||18.146||
70176|08/31/2020|0.765|7.881|1.818|-4.323|-0.636|8.279|||-0.636|3.131|||3.133|0.285974|2.8061
70178|08/31/2020|1.043|5.543|0.895|-2.002|1.528|5.696|||1.528|2.365|||3.008|0.325508|3.2718
70179|08/31/2020|1.045|5.54|0.834|-2.057|1.462|15.778|||1.462|5.485|||5.462|1.454523|12.1237
70180|08/31/2020|2.325|5.413|-5.319|-9.275|-5.147|5.731|||-5.147|0.471|||2.242|0.296836|3.0259
70181|08/31/2020|1.615|5.929|-1.785|-5.875|-1.318|7.363|||-1.318|2.7|||3.215|0.354827|3.4384
70182|08/31/2020|2.329|5.827|-0.709|-4.367|-0.313|6.73|||-0.313|3.202|||3.965|0.355029|3.4853
70183|08/31/2020|2.331|5.823|-0.716|-4.371|-0.334|6.923|||-0.334|3.243|||3.995|1.199545|9.8282
70185|08/31/2020|0.034|0.107|0.353|0.596|1.103|1.122|||1.103|1.286|||1.116|0.1097622|1.0976
70186|08/31/2020|0.465|3.744|1.62|0.452|2.493|6.012|||2.493|4.949|||4.425|1.143667|8.671
70187|08/31/2020|3.429|3.869|-8.539|-19.906|-11.708|4.284|||-11.708|-3.503|||0.205|0.284411|3.0076
70189|08/31/2020|6.237|9.675|-5.915|-20.237|-9.826|-0.242|||-9.826|-4.89|||0.343|0.2167024|2.9883
70190|08/31/2020|3.439|3.879|-8.501|-19.856|-11.654|4.217|||-11.654|-3.517|||0.253|1.401283|13.5705
70191|08/31/2020|1.246|5.826|7.044|4.791|7.918|7.339|||7.918|5.963|||5.62|1.224261|9.8994
70193|08/31/2020|0.491|4.512|5.528|5.081|6.626|5.05|||6.626|5.295|||4.793|1.036367|8.102
70194|08/31/2020|2.904|8.504|12.949|7.307|14.281|12.116|||14.281|9.06|||8.744|1.179709|7.9629
70196|08/31/2020|-0.175|3.292|4.129|5.408|5.564|2.587|||5.564|4.739|||4.127|1.183821|9.0986
70197|08/31/2020|2.003|7.147|8.452|4.372|9.086|9.683|||9.086|6.535|||6.296|1.39111|10.9658
70199|08/31/2020|0.498|4.528|2.161|1.581|3.869|5.865|||3.869|6.126|||5.719|0.651207|7.0518
70200|08/31/2020|6.817|14.847|16.933|4.448|16.443|18.174|||16.443|9.109|||11.97|0.017955|0.0831
70202|08/31/2020|-0.198|2.768|2.634|4.078|4.631|1.456|||4.631|3.868|||3.758||
70205|08/31/2020|2.78|0.487|-0.395|-11.102|-3.977|18.546|||-3.977|3.404|||4.7|0.19441|1.7736
70206|08/31/2020|2.872|0.77|0.158|-10.444|-2.905|19.918|||-2.905|4.585|||6.174|0.279564|2.4793
70207|08/31/2020|2.804|0.558|-0.278|-10.958|-3.725|18.876|||-3.725|3.688|||3.073|0.190799|1.7273
70208|08/31/2020|2.903|0.851|0.302|-10.28|-2.619|20.311|||-2.619|4.919|||5.798|0.324163|2.8759
70213|08/31/2020|0.259|3.401|1.342|0.366|1.642|2.812|||1.642|2.964|||2.953|0.376|4.0178
70214|08/31/2020|0.331|3.624|1.774|0.932|2.504|3.677|||2.504|3.834|||3.788|0.398462|4.1154
70215|08/31/2020|1.455|5.172|-2.789|-7.75|-4.126|4.268|||-4.126|-0.272|||-0.643||
70216|08/31/2020|1.469|5.499|-1.894|-6.751|-2.632|5.817|||-2.632|1.287|||0.944||
70242|08/31/2020|14.182|50.056|56.804|53.788|45.707|-14.973|||45.707|15.127|||5.584||
70249|08/31/2020|14.294|50.474|57.666|54.906|47.306|-14.105|||47.306|16.373|||6.74||
70251|08/31/2020|1.235|5.515|6.493|4.174|7.195|10.034|||7.195|6.794|||5.23|0.140438|2.4466
70256|08/31/2020|-2.405|-0.025|-3.872|-2.704|-1.576|-6.005|||-1.576|1.109|||0.553|0.3|7.6844
70257|08/31/2020|0.332|6.055|-0.967|-3.165|0.376|-9.894|||0.376|-0.28|||1.241|0.223086|7.4453
70258|08/31/2020|3.007|20.147|-5.857|-7.901|-0.121|7.876|||-0.121|-0.613|||3.346|0.246401|5.2883
70259|08/31/2020|5.896|27.455|-3.011|-8.338|1.861|3.413|||1.861|-1.978|||3.748|0.18705|5.2307
70266|08/31/2020|17.385|59.185|61.545|53.057|48.598|-18.247|||48.598|13.66|||6.054||
70269|08/31/2020|17.501|59.627|62.433|54.168|50.229|-17.413|||50.229|14.889|||7.216||
70300|08/31/2020|0.708|2.568|4.256|-1|5.662|5.439|||5.662|4.17|||2.16|0.477686|5.3537
70301|08/31/2020|3.622|6.396|3.712|-5.996|0.855|12.65|||0.855|6.593|||6.144|0.422926|4.1109
70302|08/31/2020|0.13|3.546|2.434|0.48|3.495|5.303|||3.495|4.816|||3.655|0.507036|5.0697
70303|08/31/2020|2.824|9.301|5.42|0.018|5.634|0.756|||5.634|3.3|||5.115|0.366902|4.785
70304|08/31/2020|4.852|5.874|4.046|-0.804|7.047|15.822|||7.047|9.485|||6.273|0.931232|10.3349
70305|08/31/2020|4.855|5.887|4.06|-0.79|7.062|15.823|||7.062|9.49|||6.277|1.120082|13.8111
70308|08/31/2020|4.575|10.746|17.731|14.804|19.706|27.763|||19.706|17.422|||14.446||
70309|08/31/2020|3.195|7.853|12.189|6.634|13.042|18.951|||13.042|10.974|||9.067|0.477125|4.0665
70310|08/31/2020|5.972|13.847|15.459|6.144|15.378|13.815|||15.378|9.369|||10.612|0.347583|3.864
70311|08/31/2020|7.389|16.901|21.162|14.276|22.179|22.245|||22.179|15.723|||16.055||
70312|08/31/2020|2.299|5.891|4.508|-1.791|6.125|22.053|||6.125|10|||6.924|0.894441|9.6152
70313|08/31/2020|2.3|5.897|4.517|-1.783|6.133|22.053|||6.133|10.003|||6.927|1.098526|13.1051
70314|08/31/2020|2.338|6.259|4.982|-1.296|6.822|22.509|||6.822|10.566|||7.424|0.991279|8.8946
70315|08/31/2020|2.301|5.902|4.532|-1.769|6.148|22.046|||6.148|10.007|||6.937|0.468468|4.2567
70316|08/31/2020|5.054|11.788|7.578|-2.221|8.341|16.775|||8.341|8.416|||8.473|0.341906|4.0522
70318|08/31/2020|4.855|5.888|4.076|-0.775|7.081|15.83|||7.081|9.5|||6.287|0.53289|4.9894
70319|08/31/2020|7.676|11.773|7.109|-1.232|9.293|10.827|||9.293|7.916|||7.793|0.389005|4.7507
70321|08/31/2020|1.606|7.412|5.799|3.017|7.577|10.335|||7.577|6.142|||5.369|0.271126|2.8216
70322|08/31/2020|-0.885|2.911|5.015|8.757|7.013|0.955|||7.013|5.849|||4.891|0.284565|2.6733
70323|08/31/2020|0.126|3.516|2.404|0.452|3.471|5.315|||3.471|4.814|||3.658|0.882882|10.4634
70324|08/31/2020|0.129|3.533|2.431|0.477|3.49|5.64|||3.49|4.926|||3.758|1.064213|13.9711
70326|08/31/2020|3.741|11.004|-0.161|-5.804|-0.751|1.662|||-0.751|2.156|||4.027|0.579096|9.2247
70327|08/31/2020|7.557|30.654|45.7|42.708|56.975|28.885|||56.975|27.146|||28.35|0.450103|2.9951
70328|08/31/2020|0.787|5.553|0.631|1.879|3.027|3.618|||3.027|4.471|||4.049|0.495292|4.8302
70329|08/31/2020|0.501|6.021|4.99|2.997|6.623|5.975|||6.623|6.13|||5.037|0.484733|4.9314
70330|08/31/2020|-0.914|2.64|4.667|8.282|6.449|0.701|||6.449|5.496|||4.587|0.337601|3.0136
70331|08/31/2020|3.205|11.913|8.049|2.524|8.826|1.398|||8.826|4.594|||6.537|0.367597|4.8779
70332|08/31/2020|1.752|8.345|7.717|7.784|8.649|-3.649|||8.649|3.97|||6.072|0.239008|2.7828
70333|08/31/2020|3.499|11.42|3.564|1.41|5.155|-0.856|||5.155|2.96|||5.534|0.359716|4.5757
70334|08/31/2020|0.798|5.587|0.659|1.905|3.052|3.603|||3.052|4.47|||4.036|0.883133|10.2104
70335|08/31/2020|0.789|5.556|0.633|1.883|3.034|3.58|||3.034|4.504|||4.066|1.068895|13.7204
70336|08/31/2020|0.822|5.836|0.992|2.325|3.585|3.939|||3.585|4.853|||4.401|0.528488|5.4692
70337|08/31/2020|3.795|11.178|8.829|4.119|9.928|13.488|||9.928|8.457|||7.162|0.473273|4.2651
70338|08/31/2020|6.588|17.358|12|3.641|12.2|8.587|||12.2|6.888|||8.689|0.34515|4.0571
70339|08/31/2020|1.207|2.494|2.149|-5.669|0.796|12.111|||0.796|5.937|||3.484|0.929164|11.3067
70340|08/31/2020|1.53|5.389|-2.77|-9.838|-4.471|9.782|||-4.471|3.507|||2.938|1.0237|13.8695
70341|08/31/2020|1.533|5.404|-2.73|-9.799|-4.427|9.817|||-4.427|3.536|||2.983|0.395233|4.0394
70342|08/31/2020|1.547|5.439|-2.895|-10.002|-4.585|10.251|||-4.585|3.667|||3.079|0.697835|7.785
70344|08/31/2020|4.264|11.262|0.104|-10.214|-2.452|5.074|||-2.452|2.038|||4.442|0.287223|3.8289
70345|08/31/2020|3.93|8.188|5.121|-6.106|2.875|7.25|||2.875|4.301|||4.875|0.39195|5.2516
70346|08/31/2020|1.022|5.159|-2.989|-5.369|-2.761|6.25|||-2.761|3.655|||2.554|0.78|9.526
70347|08/31/2020|1.357|4.211|2.659|-4.475|2.06|9.489|||2.06|4.856|||3.266|0.551932|5.7204
70348|08/31/2020|4.085|10.002|5.65|-4.914|4.168|4.76|||4.168|3.339|||4.752|0.403008|5.4481
70349|08/31/2020|2.671|7.559|-2.273|-7.426|-1.511|5.234|||-1.511|1.42|||0.835|0.29837|3.2407
70350|08/31/2020|3.795|12.085|19.459|11.356|14.217|12.297|||14.217|5.188|||3.779|0.755393|9.7419
70352|08/31/2020|3.796|12.094|19.46|11.362|14.232|12.306|||14.232|5.204|||3.793|0.182385|1.7798
