FundataKey|Date|StyleBias|MktCapBias|ModDurationDate|ModDuration|AvgMaturity|ShortTermBond|MidTermBond|LongTermBond|AsOfDate|CreditRating
46553|08/31/2020|Growth|Large|08/31/2020|5.734161||14.62|6.61|7.59|08/31/2020|60
46555|08/31/2020|Growth|Large|08/31/2020|8.757969||16.18|16.89|23.19|08/31/2020|70
46557|08/31/2020|Growth|Large|08/31/2020|4.576258||12.37|6.56|4.41|08/31/2020|20
46561|08/31/2020|Growth|Large|08/31/2020|5.265295||12.29|8.67|5.82|08/31/2020|10
46562|08/31/2020|Growth|Large|08/31/2020|7.631019||8.34|8.08|10.35|08/31/2020|60
46563|08/31/2020|Growth|Large|08/31/2020|5.26758||12.5|8.82|5.92|08/31/2020|10
46564|08/31/2020|Growth|Large|08/31/2020|6.755647||8.98|6.07|7.78|08/31/2020|60
46567|08/31/2020|Growth|Large|08/31/2020|8.299043||14.77|12.18|18.8|08/31/2020|60
46573|04/30/2020|Growth|Large|||7.32|13.54|4.98|18.32||
46574|04/30/2020|Growth|Large|||9.05|13.32|2.54|15.55||
46575|04/30/2020|Blend|Large||||||||
46576|04/30/2020|Growth|Large||||||||
46577|04/30/2020|Growth|Large||||||||
46578|04/30/2020|Growth|Large||||29.33|12.5|22.05||
46579|04/30/2020|Growth|Large||||24.45|10.1|16.99||
46580|04/30/2020|Growth|Large||||14.55|7.2|13.47||
46585|04/30/2020|Growth|Large||||8.98|3.85|7.52||
46586|04/30/2020|Growth|Large||||||||
46588|08/31/2020|Growth|Large|08/31/2020|9.121646||14.09|15.04|21.11|08/31/2020|80
46589|07/31/2020|Blend|Large||||||||
46590|07/31/2020|Growth|Large||||||||
46591|07/31/2020|Growth|Large|07/31/2020|4.118341||13.09|4.45|3.15|07/31/2020|40
46592|07/31/2020|Growth|Large||||||||
46659|07/31/2020|Growth|Large|07/31/2020|4.351224||14.99|11.33|4.78|07/31/2020|50
46660|07/31/2020|||07/31/2020|5.337415||28.18|30.76|23.9|07/31/2020|30
46662|07/31/2020|||07/31/2020|6.094966||33.95|28.14|31.51|07/31/2020|20
46663|07/31/2020|||07/31/2020|8.335892|8.86|27.66|21.97|44.24|07/31/2020|50
46664|07/31/2020|||07/31/2020|2.768203|3.21|76.04|11.5|1.48|07/31/2020|60
46665|03/31/2020||||||||||
46666|03/31/2020||||||||||
46667|03/31/2020||||||||||
46668|03/31/2020||||||||||
46669|03/31/2020||||||||||
46670|03/31/2020||||||||||
46676|07/31/2020|||07/31/2020|8.717853|10.3|28.76|19.76|47.88|07/31/2020|60
46679|07/31/2020|||07/31/2020|8.717853|10.3|28.76|19.76|47.88|07/31/2020|60
46680|07/31/2020|||07/31/2020|8.717853|10.3|28.76|19.76|47.88|07/31/2020|60
46681|07/31/2020|||07/31/2020|8.717853|10.3|28.76|19.76|47.88|07/31/2020|60
46686|07/31/2020|Growth|Large|07/31/2020|8.78318|11.04|13.47|5.66|18.66|07/31/2020|60
46687|07/31/2020|Growth|Large|07/31/2020|8.78318|11.04|13.47|5.66|18.66|07/31/2020|60
46688|07/31/2020|Growth|Large|07/31/2020|8.78318|11.04|13.47|5.66|18.66|07/31/2020|60
46689|07/31/2020|Growth|Large|07/31/2020|8.78318|11.04|13.47|5.66|18.66|07/31/2020|60
46696|05/31/2020|Growth|Large|||8.03|33.24|9.93|18.46||
46697|05/31/2020|Growth|Large|||8.03|33.24|9.93|18.46||
46699|05/31/2020|Growth|Large|||8.03|33.24|9.93|18.46||
46700|05/31/2020|Growth|Large|||8.03|33.24|9.93|18.46||
46702|05/31/2020|Growth|Large|||8.03|33.24|9.93|18.46||
46707|07/31/2020|Blend|Large||||||||
46708|07/31/2020||||||||||
46709|07/31/2020|Growth|Large||||||||
46710|07/31/2020|Growth|Large||||||||
46711|07/31/2020|||07/31/2020|2.784236|3.09|84.42|15.52||07/31/2020|50
46714|07/31/2020|||07/31/2020|8.746876|8.11|28.19|17|45.3|07/31/2020|70
46715|07/31/2020|Growth|Large||||||||
46719|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
46720|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
46721|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
46723|05/31/2020|Growth|Large||||||||
46724|05/31/2020|Growth|Large||||||||
46727|05/31/2020|Growth|Mid||||||||
46729|05/31/2020|Growth|Large||||||||
46730|05/31/2020|Blend|Large||||||||
46734|05/31/2020|Growth|Large||||||||
46735|05/31/2020|Blend|Large||||||||
46737|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
46738|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
46739|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
46741|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
46742|05/31/2020|Growth|Large|||8.03|33.25|9.92|18.45||
46759|07/31/2020|Growth|Large|07/31/2020|7.225689|8.29|15.24|7.61|16.11|07/31/2020|40
46760|07/31/2020|Growth|Large|07/31/2020|7.225689|8.29|15.24|7.61|16.11|07/31/2020|40
46761|07/31/2020|Growth|Large|07/31/2020|7.225689|8.29|15.24|7.61|16.11|07/31/2020|40
46762|07/31/2020|Growth|Large|07/31/2020|7.225689|8.29|15.24|7.61|16.11|07/31/2020|40
46763|07/31/2020||||||0|0|0||
46764|06/30/2020|Growth|Large|06/30/2020|6.697469|10.97|20.21|7.75|15.32||
46765|06/30/2020|Growth|Large|06/30/2020|6.697469|10.97|20.21|7.75|15.32||
46766|06/30/2020|Growth|Large|06/30/2020|6.697469|10.97|20.21|7.75|15.32||
46767|07/31/2020||||||0|0|0||
46768|06/30/2020|Growth|Large|06/30/2020|6.697469|10.97|20.21|7.75|15.32||
46771|07/31/2020|Growth|Large|07/31/2020|6.496037|11.03|13.97|2.82|11.44|07/31/2020|70
46772|07/31/2020|Growth|Large|07/31/2020|6.496037|11.03|13.97|2.82|11.44|07/31/2020|70
46774|07/31/2020|Growth|Large|07/31/2020|6.496037|11.03|13.97|2.82|11.44|07/31/2020|70
46775|07/31/2020|Growth|Large||||||||
46776|07/31/2020|Growth|Large|07/31/2020|6.496037|11.03|13.97|2.82|11.44|07/31/2020|70
46778|07/31/2020|Growth|Large||||||||
46793|07/31/2020|Growth|Large|07/31/2020|6.41503|10.5|13.28|4.2|8.65|07/31/2020|40
46794|07/31/2020|Growth|Large|07/31/2020|6.41503|10.5|13.28|4.2|8.65|07/31/2020|40
46795|06/30/2020|Growth|Large|06/30/2020|8.363809|10.73|13.76|8.25|17.7|06/30/2020|50
46796|06/30/2020|Growth|Large|06/30/2020|8.363809|10.73|13.76|8.25|17.7|06/30/2020|50
46797|06/30/2020|Growth|Large|06/30/2020|8.363809|10.73|13.76|8.25|17.7|06/30/2020|50
46798|06/30/2020|Growth|Large|06/30/2020|8.363809|10.73|13.76|8.25|17.7|06/30/2020|50
46811|07/31/2020|Growth|Large||||||||
46814|07/31/2020|Growth|Large||||||||
46815|07/31/2020|Growth|Large||||||||
46816|07/31/2020|Growth|Large||||||||
46817|06/30/2020|Growth|Large||||||||
46818|06/30/2020|Growth|Large||||||||
46819|06/30/2020|Growth|Large||||||||
46821|06/30/2020|Growth|Large||||||||
46822|08/31/2020|Growth|Large|08/31/2020|5.171124|11.12|11.95|5.09|5.15|08/31/2020|70
46824|07/31/2020|Growth|Large||||||||
46825|07/31/2020|Growth|Large||||||||
46826|07/31/2020|Growth|Large||||||||
46827|07/31/2020|Growth|Large||||||||
46828|07/31/2020|Growth|Large||||||||
46829|07/31/2020|Growth|Large||||||||
46830|07/31/2020|Growth|Large||||||||
46831|07/31/2020|Growth|Large||||||||
46837|07/31/2020|Growth|Mid||||||||
46838|07/31/2020|Growth|Mid||||||||
46839|07/31/2020|Growth|Mid||||||||
46840|07/31/2020|Growth|Mid||||||||
46841|07/31/2020|Growth|Large||||||||
46842|07/31/2020|Growth|Large||||||||
46843|07/31/2020|Growth|Large||||||||
46844|07/31/2020|Growth|Large||||||||
46845|07/31/2020|Growth|Large||||||||
46846|07/31/2020|Growth|Large||||||||
46847|07/31/2020|Growth|Large||||||||
46848|07/31/2020|Growth|Large||||||||
46849|07/31/2020|Growth|Large||||||||
46850|07/31/2020|Growth|Large||||||||
46851|07/31/2020|Growth|Large||||||||
46852|07/31/2020|Growth|Large||||||||
46853|07/31/2020|Growth|Large||||||||
46854|07/31/2020|Growth|Large||||||||
46855|07/31/2020|Growth|Large||||||||
46856|07/31/2020|Growth|Large||||||||
46857|07/31/2020|Growth|Large||||||||
46858|07/31/2020|Growth|Large||||||||
46859|07/31/2020|Growth|Large||||||||
46860|07/31/2020|Growth|Large||||||||
46861|07/31/2020|Growth|Large|07/31/2020|6.950507||21.95|10.69|19.23|07/31/2020|50
46862|07/31/2020|Growth|Large|07/31/2020|6.950507||21.95|10.69|19.23|07/31/2020|50
46863|07/31/2020|Growth|Large|07/31/2020|6.950507||21.95|10.69|19.23|07/31/2020|50
46864|07/31/2020|Growth|Large|07/31/2020|6.950507||21.95|10.69|19.23|07/31/2020|50
46870|07/31/2020|Growth|Large|07/31/2020|6.609728||18.25|8.99|14.53|07/31/2020|50
46871|07/31/2020|Growth|Large|07/31/2020|6.609728||18.25|8.99|14.53|07/31/2020|50
46872|07/31/2020|Growth|Large|07/31/2020|6.609728||18.25|8.99|14.53|07/31/2020|50
46873|07/31/2020|Growth|Large|07/31/2020|6.609728||18.25|8.99|14.53|07/31/2020|50
46874|07/31/2020|Growth|Large|07/31/2020|5.39529||10.92|5.47|5.99|07/31/2020|30
46876|07/31/2020|Growth|Large|07/31/2020|5.39529||10.92|5.47|5.99|07/31/2020|30
46877|07/31/2020|Growth|Large|07/31/2020|5.39529||10.92|5.47|5.99|07/31/2020|30
46878|07/31/2020|Growth|Large|07/31/2020|5.39529||10.92|5.47|5.99|07/31/2020|30
46879|07/31/2020|Growth|Large|07/31/2020|4.732088||8.82|4.68|3.82|07/31/2020|30
46880|07/31/2020|Growth|Large|07/31/2020|4.732088||8.82|4.68|3.82|07/31/2020|30
46881|07/31/2020|Growth|Large|07/31/2020|4.732088||8.82|4.68|3.82|07/31/2020|30
46882|07/31/2020|Growth|Large|07/31/2020|4.732088||8.82|4.68|3.82|07/31/2020|30
46883|07/31/2020|Growth|Large|07/31/2020|3.915675||7.18|3|2.22|07/31/2020|30
46884|07/31/2020|Growth|Large|07/31/2020|3.915675||7.18|3|2.22|07/31/2020|30
46885|07/31/2020|Growth|Large|07/31/2020|3.915675||7.18|3|2.22|07/31/2020|30
46886|07/31/2020|Growth|Large|07/31/2020|3.915675||7.18|3|2.22|07/31/2020|30
46923|07/31/2020||||||||||
46924|07/31/2020||||||||||
46926|07/31/2020||||||||||
46928|07/31/2020||||||||||
46930|07/31/2020||||||||||
46983|04/30/2020|Blend|Large|||8.17|15.38|9.81|2.58||
47020|05/31/2020|Growth|Mid||||||||
47032|07/31/2020|Growth|Large||||||||
47033|07/31/2020|Growth|Large||||||||
47034|07/31/2020|Growth|Large||||||||
47035|07/31/2020|Growth|Large||||||||
47064|07/31/2020||||||||||
47065|07/31/2020|||07/31/2020|4.198327||51.76|25.83|11.89|07/31/2020|0
47070|07/31/2020|||||0|0|0|0||
47072|07/31/2020|||||0|0|0|0||
47080|07/31/2020|||07/31/2020|4.198327||51.76|25.83|11.89|07/31/2020|0
47082|07/31/2020|||07/31/2020|4.198327||51.76|25.83|11.89|07/31/2020|0
47084|07/31/2020|||07/31/2020|4.198327||51.76|25.83|11.89|07/31/2020|0
47086|07/31/2020|||07/31/2020|4.198327||51.76|25.83|11.89|07/31/2020|0
47088|07/31/2020|||07/31/2020|4.198327||51.76|25.83|11.89|07/31/2020|0
47090|07/31/2020|||07/31/2020|4.198327||51.76|25.83|11.89|07/31/2020|0
47092|07/31/2020|||07/31/2020|4.198327||51.76|25.83|11.89|07/31/2020|0
47103|07/31/2020||||||||||
47104|07/31/2020||||||||||
47105|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47107|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47108|06/30/2020|Growth|Large||||||||
47109|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47110|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47112|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47114|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47115|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47116|06/30/2020|Growth|Large||||||||
47117|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47119|06/30/2020|Growth|Large||||||||
47120|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47121|06/30/2020|Growth|Large||||||||
47123|06/30/2020|Growth|Large||||||||
47124|07/31/2020|||07/31/2020|5.706669|8.67|36.47|23.62|24.31|07/31/2020|30
47126|06/30/2020|Growth|Large||||||||
47127|06/30/2020|Growth|Large||||||||
47128|06/30/2020|Growth|Large||||||||
47129|06/30/2020|Growth|Large||||||||
47130|06/30/2020|Growth|Large||||||||
47131|07/31/2020|Growth|Large|07/31/2020|4.239712||12.39|3.56|3.75|07/31/2020|40
47133|07/31/2020|Growth|Large|07/31/2020|4.239712||12.39|3.56|3.75|07/31/2020|40
47134|06/30/2020|Growth|Large||||||||
47136|06/30/2020|Growth|Large||||||||
47137|07/31/2020|Growth|Large|07/31/2020|4.239712||12.39|3.56|3.75|07/31/2020|40
47138|06/30/2020|Growth|Large||||||||
47140|06/30/2020|Growth|Large||||||||
47141|07/31/2020|Growth|Large|07/31/2020|4.239712||12.39|3.56|3.75|07/31/2020|40
47142|06/30/2020|Growth|Large||||||||
47144|06/30/2020|Growth|Large||||||||
47145|07/31/2020|Growth|Large|07/31/2020|4.239712||12.39|3.56|3.75|07/31/2020|40
47146|06/30/2020|Growth|Large||||||||
47148|06/30/2020|Growth|Large||||||||
47149|07/31/2020|Growth|Large|07/31/2020|4.239712||12.39|3.56|3.75|07/31/2020|40
47152|07/31/2020|Growth|Large|07/31/2020|4.239712||12.39|3.56|3.75|07/31/2020|40
47153|06/30/2020|Growth|Large||||||||
47155|06/30/2020|Growth|Large||||||||
47156|07/31/2020|Growth|Large|07/31/2020|4.239712||12.39|3.56|3.75|07/31/2020|40
47157|06/30/2020|Growth|Large||||||||
47159|06/30/2020|Growth|Large||||||||
47160|06/30/2020|Growth|Large||||||||
47162|06/30/2020|Growth|Large||||||||
47163|06/30/2020|Growth|Large||||||||
47166|06/30/2020|Growth|Large||||||||
47168|06/30/2020|Growth|Large||||||||
47171|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47173|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47175|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47177|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47179|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47181|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47184|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47186|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47189|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47190|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47191|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47192|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47193|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47195|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47197|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47198|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47199|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47201|06/30/2020|Growth|Large|06/30/2020|5.20782|9.98|19.6|9.99|9.09||
47216|07/31/2020|Growth|Large|07/31/2020|4.620734|6.14|20|5.12|6.08|07/31/2020|40
47217|07/31/2020|Growth|Large|07/31/2020|4.620734|6.14|20|5.12|6.08|07/31/2020|40
47218|07/31/2020|Growth|Large|07/31/2020|4.620734|6.14|20|5.12|6.08|07/31/2020|40
47219|07/31/2020|Growth|Large|07/31/2020|4.620734|6.14|20|5.12|6.08|07/31/2020|40
47220|07/31/2020|Growth|Large|07/31/2020|4.620734|6.14|20|5.12|6.08|07/31/2020|40
47221|07/31/2020|Growth|Large|07/31/2020|4.620734|6.14|20|5.12|6.08|07/31/2020|40
47222|07/31/2020|Growth|Large|07/31/2020|4.620734|6.14|20|5.12|6.08|07/31/2020|40
47223|07/31/2020|Growth|Large|07/31/2020|4.620734|6.14|20|5.12|6.08|07/31/2020|40
47224|07/31/2020|Growth|Large||||||||
47225|07/31/2020|Growth|Large||||||||
47226|07/31/2020|Growth|Large||||||||
47227|07/31/2020|Growth|Large||||||||
47228|07/31/2020|Growth|Large||||||||
47246|07/31/2020|Growth|Large||||||||
47247|07/31/2020|Growth|Large||||||||
47248|07/31/2020|Growth|Large||||||||
47254|08/31/2020|Growth|Large|08/31/2020|9.069663||14.25|14.91|20.92|08/31/2020|80
47255|08/31/2020|Growth|Large|08/31/2020|9.069663||14.25|14.91|20.92|08/31/2020|80
47256|08/31/2020|Growth|Large|08/31/2020|9.069663||14.25|14.91|20.92|08/31/2020|80
47257|08/31/2020|Growth|Large|08/31/2020|9.069663||14.25|14.91|20.92|08/31/2020|80
47258|08/31/2020|Growth|Large|08/31/2020|9.069663||14.25|14.91|20.92|08/31/2020|80
47275|07/31/2020|Growth|Large|07/31/2020|5.395667|8.25|19.12|10.82|10.74|07/31/2020|40
47276|07/31/2020|Growth|Large|07/31/2020|5.395667|8.25|19.12|10.82|10.74|07/31/2020|40
47277|07/31/2020|Growth|Large|07/31/2020|5.395667|8.25|19.12|10.82|10.74|07/31/2020|40
47278|07/31/2020|Growth|Large|07/31/2020|5.395667|8.25|19.12|10.82|10.74|07/31/2020|40
47279|07/31/2020|Growth|Large|07/31/2020|5.395667|8.25|19.12|10.82|10.74|07/31/2020|40
47396|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47397|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47398|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47399|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47400|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47401|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47402|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47403|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47404|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47405|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47406|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47407|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47408|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47409|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47410|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47411|07/31/2020|Growth|Large|07/31/2020|6.894537|9.53|11.2|7.5|9.91|07/31/2020|30
47422|06/30/2020|Growth|Large||||||||
47423|06/30/2020|Growth|Large||||||||
47443|07/31/2020|Growth|Large||||||||
47444|07/31/2020|Growth|Large||||||||
47447|07/31/2020|Growth|Large||||||||
47448|07/31/2020|Growth|Large||||||||
47449|07/31/2020|Growth|Large||||||||
47450|07/31/2020|Growth|Large||||||||
47451|07/31/2020|Growth|Large||||||||
47452|07/31/2020|Growth|Large||||||||
47478|07/31/2020|Growth|Large||||||||
47479|07/31/2020|Growth|Large||||||||
47480|07/31/2020|Growth|Large||||||||
47482|07/31/2020|Growth|Large||||||||
47484|07/31/2020|Growth|Large||||||||
47486|07/31/2020|Growth|Large||||||||
47487|07/31/2020|Growth|Large||||||||
47488|07/31/2020|Growth|Large||||||||
47490|07/31/2020|Growth|Large||||||||
47492|07/31/2020|Growth|Large||||||||
47515|07/31/2020|Growth|Large||||||||
47517|07/31/2020|Growth|Large||||||||
47519|07/31/2020|Growth|Large||||||||
47520|07/31/2020|Growth|Large||||||||
47521|07/31/2020|Growth|Large||||||||
47522|07/31/2020|Growth|Large||||||||
47523|07/31/2020|Growth|Large||||||||
47524|07/31/2020|Growth|Large||||||||
47525|07/31/2020|Growth|Large||||||||
47526|07/31/2020|Growth|Large||||||||
47527|07/31/2020|Growth|Large||||||||
47529|07/31/2020|Growth|Large||||||||
47540|04/30/2020|Blend|Large|||12.45|14.46|10.36|12.15||
47541|04/30/2020|Blend|Large|||12.45|14.46|10.36|12.15||
47545|04/30/2020|Blend|Large|||12.45|14.46|10.36|12.15||
47546|04/30/2020|Blend|Large|||12.45|14.46|10.36|12.15||
47547|04/30/2020|Blend|Large|||12.45|14.46|10.36|12.15||
47548|04/30/2020|Blend|Large|||12.45|14.46|10.36|12.15||
47563|06/30/2020|Growth|Large||||||||
47566|04/30/2020|Growth|Large||||||||
47567|06/30/2020|Growth|Large||||||||
47570|04/30/2020|Growth|Large||||||||
47571|04/30/2020|Growth|Large||||||||
47573|04/30/2020|Blend|Large||||||||
47578|04/30/2020|Blend|Large||||||||
47579|04/30/2020|Blend|Large||||||||
47580|04/30/2020|Blend|Large||||||||
47581|04/30/2020|Blend|Large||||||||
47582|04/30/2020|Growth|Large||||||||
47583|04/30/2020|Growth|Large||||||||
47584|04/30/2020|Growth|Large||||||||
47585|04/30/2020|Growth|Large||||||||
47586|04/30/2020|Growth|Large||||||||
47587|04/30/2020|Blend|Large||||||||
47588|04/30/2020|Blend|Large||||||||
47589|04/30/2020|Blend|Large||||||||
47590|04/30/2020|Blend|Large||||||||
47591|04/30/2020|Blend|Large||||||||
47592|04/30/2020|||||3.58|49.37|34.21|1.93||
47593|04/30/2020|||||3.58|49.37|34.21|1.93||
47595|04/30/2020|||||3.58|49.37|34.21|1.93||
47596|04/30/2020|||||3.58|49.37|34.21|1.93||
47598|04/30/2020|||||3.58|49.37|34.21|1.93||
47704|05/31/2020|||||6.34|53.09|24.56|6.16||
47715|08/31/2020|Blend|Mid|07/31/2020|12.316785|29|13.16|7.91|20.72||
47716|08/31/2020|Blend|Mid|07/31/2020|12.316785|29|13.16|7.91|20.72||
47717|08/31/2020|Blend|Mid|07/31/2020|12.316785|29|13.16|7.91|20.72||
47728|08/31/2020|Blend|Large||||||||
47729|08/31/2020|Blend|Large||||||||
47730|08/31/2020|Blend|Large||||||||
47731|05/31/2020|Growth|Large|||10.07|10.11|3.42|14.79||
47732|08/31/2020|Blend|Large||||||||
47735|08/31/2020|Blend|Large||||||||
47736|08/31/2020|Blend|Large||||||||
47743|07/31/2020|Growth|Mid||||||||
47744|07/31/2020|Growth|Mid||||||||
47745|07/31/2020||||||||||
47746|07/31/2020|Growth|Large||||||||
47747|07/31/2020|Growth|Large||||||||
47748|08/31/2020|Blend|Large||||||||
47749|08/31/2020|Blend|Large||||||||
47750|08/31/2020|Blend|Large||||||||
47751|08/31/2020|Blend|Large||||||||
47752|08/31/2020|Blend|Large||||||||
47753|08/31/2020|Blend|Large||||||||
47754|08/31/2020|Blend|Large||||||||
47755|08/31/2020|Blend|Large||||||||
47756|08/31/2020|Blend|Large||||||||
47757|08/31/2020|Blend|Large||||||||
47758|08/31/2020|Blend|Large||||||||
47759|08/31/2020|Blend|Large||||||||
47779|08/31/2020|Blend|Large||||||||
47781|08/31/2020|Blend|Large||||||||
47782|08/31/2020|Blend|Large||||||||
47783|08/31/2020|Blend|Large||||||||
47784|08/31/2020|Blend|Large||||||||
47785|08/31/2020|Blend|Large||||||||
47786|08/31/2020|Blend|Large||||||||
47787|08/31/2020|Blend|Large||||||||
47788|08/31/2020|Blend|Large||||||||
47800|05/31/2020|||||8.05|26.83|14.2|38.71||
47802|05/31/2020|Growth|Large||||||||
47803|05/31/2020|Growth|Large|||8.08|18.77|10.23|11.97||
47818|06/30/2020|Growth|Large||||||||
47819|06/30/2020|Growth|Large||||||||
47820|06/30/2020|Growth|Large|06/30/2020|7.19507||20.54|16.87|31.41|06/30/2020|70
47821|06/30/2020|Growth|Large||||||||
47822|06/30/2020|Blend|Large||||||||
47824|06/30/2020|Growth|Large||||||||
47828|06/30/2020|Growth|Large||||||||
47829|06/30/2020|Growth|Large||||||||
47830|08/31/2020|Growth|Large|07/31/2020|13.086165||4.8|9.5|35.43|07/31/2020|50
47831|08/31/2020|Growth|Large|07/31/2020|14.449859||3.95|5.36|33.51|07/31/2020|60
47832|08/31/2020|Growth|Large|07/31/2020|15.674708||2.24|1.77|25.27|07/31/2020|70
47833|08/31/2020|Growth|Large|07/31/2020|16.252114||1.42||13.98|07/31/2020|80
47834|08/31/2020|Growth|Large||||||||
47836|08/31/2020|Growth|Mid||||||||
47837|08/31/2020|Growth|Large||||||||
47842|08/31/2020|Growth|Large||||||||
47846|08/31/2020|Growth|Large||||||||
47847|08/31/2020|Growth|Large||||||||
47848|08/31/2020|Growth|Large||||||||
47851|08/31/2020|Growth|Mid||||||||
47852|08/31/2020|Growth|Mid||||||||
47853|08/31/2020|Growth|Mid||||||||
47859|04/30/2020|Blend|Large||||||||
47860|04/30/2020|Blend|Large||||||||
47863|04/30/2020|Blend|Large||||||||
47864|04/30/2020|Blend|Large||||||||
47865|04/30/2020|Blend|Large||||||||
47866|04/30/2020|Blend|Large||||||||
47869|04/30/2020|Growth|Large||||||||
47870|04/30/2020|Growth|Large||||||||
47871|04/30/2020|Growth|Large||||||||
47872|04/30/2020|Growth|Large||||||||
47873|04/30/2020|Growth|Large||||||||
47874|04/30/2020|Growth|Large||||||||
47877|04/30/2020|Growth|Large||||||||
