FundataKey|AsOfDate|TotalDist-CurrMth|TotalDist-YTD|TotalDist-12Mth|DistYield|DivDist-CurrMth|DivDist-YTD|DivDist-12Mth|FgnDivDist-CurrMth|FgnDivDist-YTD|FgnDivDist-12Mth|CapGainsDist-CurrMth|CapGainsDist-YTD|CapGainsDist-12Mth|IntIncDist-CurrMth|IntIncDist-YTD|IntIncDist-12Mth|RtnPrinciple-CurrMth|RtnPrinciple-YTD|RtnPrinciple-12Mth|DistFrequency
11260|08/31/2020||||||||||||||||||||No Distribution
11261|08/31/2020||||||||||||||||||||No Distribution
11262|08/31/2020||||||||||||||||||||No Distribution
11264|08/31/2020||||||||||||||||||||No Distribution
11265|08/31/2020||||||||||||||||||||No Distribution
11266|08/31/2020||||||||||||||||||||No Distribution
11269|08/31/2020||||||||||||||||||||No Distribution
11270|08/31/2020||||||||||||||||||||No Distribution
11271|08/31/2020||||||||||||||||||||No Distribution
11286|08/31/2020||||||||||||||||||||Annual
11288|08/31/2020|0.06|0.48|0.7385415|6.8825||0.0752361|0.1364013||||||0.065821||||0.06|0.4047639|0.5363192|Monthly
11295|08/31/2020|0.047|0.376|0.548|4.8513|0.047|0.376|0.548|||||||||||||Monthly
11298|08/31/2020||||||||||||||||||||Annual
11300|08/31/2020|0.033|0.264|0.396|3.7367|0.033|0.264|0.396|||||||||||||Monthly
11306|08/31/2020|||0.053265|0.2287|||0.053265|||||||||||||Annual
11307|08/31/2020||||||||||||||||||||No Distribution
11328|08/31/2020||||||||||||||||||||Annual
11329|08/31/2020|||0.0879|0.2958|||0.0879|||||||||||||Annual
11330|08/31/2020||||||||||||||||||||Annual
11332|08/31/2020|||0.226|0.7655|||0.226|||||||||||||Annual
11335|08/31/2020||||||||||||||||||||Annual
11336|08/31/2020||||||||||||||||||||Annual
11337|08/31/2020|||0.067056|0.2944|||0.067056|||||||||||||Annual
11338|08/31/2020||||||||||||||||||||Annual
11339|08/31/2020|||0.1724072|0.7617|||0.1724072|||||||||||||Annual
11340|08/31/2020||||||||||||||||||||Annual
11341|08/31/2020||||||||||||||||||||No Distribution
11342|08/31/2020||||||||||||||||||||No Distribution
11343|08/31/2020||||||||||||||||||||No Distribution
11344|08/31/2020||||||||||||||||||||No Distribution
11345|08/31/2020||||||||||||||||||||No Distribution
11346|08/31/2020||||||||||||||||||||No Distribution
11347|08/31/2020||||||||||||||||||||No Distribution
11348|08/31/2020||||||||||||||||||||No Distribution
11349|08/31/2020|||0.0077|0.0253|||0.0077|||||||||||||Annual
11350|08/31/2020||0.0828|0.6926|2.7584||0.0828|0.1987||||||0.4939|||||||Quarterly
11351|08/31/2020|||2.7313|6.4754|||0.4321||||||2.2992|||||||Annual
11352|08/31/2020|||0.6852|2.2614|||0.3284||||||0.3568|||||||Annual
11353|08/31/2020||||||||||||||||||||Annual
11354|08/31/2020|||4.9931|6.4019|||||||||4.9931|||||||Annual
11355|08/31/2020|0.0214|0.1594|0.2419|1.5688|0.0214|0.1594|0.2419|||||||||||||Monthly
11356|08/31/2020||||||||||||||||||||Annual
11357|08/31/2020|0.0234473|0.2285043|0.4696361|5.4189|0.0234473|0.2285043|0.3492361||||||0.1204|||||||Monthly
11358|08/31/2020|||1.4286|7.1304|||0.2117||||||1.2169|||||||Annual
11359|08/31/2020|||0.5201|1.5103|||0.5201|||||||||||||Annual
11360|08/31/2020|||1.1737|2.1128|||0.2162||||||0.9575|||||||Annual
11362|08/31/2020||||||||||||||||||||Annual
11363|08/31/2020|0.0103765|0.0909576|0.1375612|1.3143|0.0103765|0.0909576|0.1375612|||||||||||||Monthly
11364|08/31/2020||||||||||||||||||||Annual
11365|08/31/2020|||0.0846|0.6244|||0.0846|||||||||||||Annual
11367|08/31/2020||||||||||||||||||||Annual
11368|08/31/2020||||||||||||||||||||Annual
11376|08/31/2020|0.0004247|0.0187356|0.0438327|0.4383|0.0004247|0.0187356|0.0438327|||||||||||||Monthly
11377|08/31/2020|||1.2191|2.6632|||0.4948||||||0.7243|||||||Annual
11380|08/31/2020||||||||||||||||||||Annual
11381|08/31/2020||||||||||||||||||||Annual
11384|08/31/2020||||||||||||||||||||Annual
11388|08/31/2020|0.0010793|0.0456277|0.0887158|0.8871|0.0010793|0.0456277|0.0887158|||||||||||||Monthly
11391|08/31/2020||||||||||||||||||||Annual
11394|08/31/2020|0.0171712|0.1820837|0.2679475|3.8054|0.0171712|0.1820837|0.2679475|||||||||||||Monthly
11395|08/31/2020|0.03|0.24|0.36|5.8287|0.03|0.24|0.36|||||||||||||Monthly
11396|08/31/2020||||||||||||||||||||Annual
11404|08/31/2020|||0.0786236|0.3696|||0.0786236|||||||||||||Annual
11406|08/31/2020||||||||||||||||||||Annual
11409|08/31/2020|0.0008581|0.060079|0.1216525|1.2165|0.0008581|0.060079|0.1216525|||||||||||||Monthly
11416|08/31/2020|||0.005855|0.0251|||0.005855|||||||||||||Annual
11417|08/31/2020||||||||||||||||||||Annual
11418|08/31/2020|0.0177068|0.1681641|0.3511468|5.2849|0.0177068|0.1681641|0.2595948||||||0.091552|||||||Monthly
11419|08/31/2020|||1.089827|7.095|||0.161498||||||0.928329|||||||Annual
11420|08/31/2020|||0.396766|1.5028|||0.396766|||||||||||||Annual
11421|08/31/2020|||0.8953732|2.1024|||0.1649311||||||0.7304421|||||||Annual
11423|08/31/2020||||||||||||||||||||Annual
11424|08/31/2020||||||||||||||||||||Annual
11425|08/31/2020|||0.064538|0.6213|||0.064538|||||||||||||Annual
11426|08/31/2020|0.0004247|0.0212207|0.0560559|0.5605|0.0004247|0.0212207|0.0560559|||||||||||||Monthly
11428|08/31/2020||||||||||||||||||||Annual
11429|08/31/2020||||||||||||||||||||Annual
11430|08/31/2020||0.082944|0.353438|1.4939||0.033766|0.220916||||||0.083344||0.049178|0.049178||||Quarterly
11432|08/31/2020||0.055212|0.200685|1.3954||0.055212|0.088762||||||0.111923|||||||Quarterly
11433|08/31/2020|0.001658|0.045881|0.095423|0.9528|0.001658|0.045881|0.095423|||||||||||||Quarterly
11435|08/31/2020||0.171204|0.348376|1.2597||0.171204|0.348376|||||||||||||Quarterly
11436|08/31/2020|||0.292663|0.9455|||0.292663|||||||||||||Quarterly
11443|08/31/2020||||||||||||||||||||Annual
11449|08/31/2020|0.006234|0.1045539|0.1317121|0.7487|0.006234|0.1045539|0.1317121|||||||||||||Monthly
11450|08/31/2020|0.016518|0.1362444|0.1639666|1.2768|0.016518|0.1362444|0.1639666|||||||||||||Monthly
11451|08/31/2020|0.008929|0.1654556|1.1758375|4.176|0.008929|0.1654556|1.1758375|||||||||||||Monthly
11456|08/31/2020||0.067433|0.1165385|1.2436||0.067433|0.1165385|||||||||||||Monthly
11458|08/31/2020||||||||||||||||||||Quarterly
11459|08/31/2020|||0.228317|1.4278|||||||||0.228317|||||||Quarterly
11462|08/31/2020|||0.167388|1.1964|||0.004799||||||0.162589|||||||Quarterly
11527|08/31/2020||||||||||||||||||||Annual
11566|08/31/2020|||0.18293|1.0381|||0.18293|||||||||||||Quarterly
11567|08/31/2020|||0.154617|0.9773|||0.154617|||||||||||||Quarterly
11570|08/31/2020||0.003852|0.133313|0.9075||0.003852|0.133313|||||||||||||Quarterly
11572|08/31/2020||0.023315|0.127206|0.9695||0.023315|0.127206|||||||||||||Quarterly
11574|08/31/2020|||0.191443|1.0767|||0.191443|||||||||||||Quarterly
11600|08/31/2020|||0.300459|1.9937|||0.074771||||||0.225688|||||||Quarterly
11601|08/31/2020|||0.252818|1.6363|||0.096267||||||0.156551|||||||Annual
11604|08/31/2020||0.004097|0.195766|1.3353||0.004097|0.160699||||||0.035067|||||||Annual
11606|08/31/2020||0.020452|0.157957|1.2496||0.020452|0.140742||||||0.017215|||||||Quarterly
11608|08/31/2020||||||||||||||||||||Quarterly
11611|08/31/2020||0.297031|0.924311|4.6092||0.297031|0.415677||||||0.508634|||||||Quarterly
11612|08/31/2020|||0.591633|1.7314|||0.542337||||||0.049296|||||||Annual
11613|08/31/2020|||0.081114|1.387|||0.081114|||||||||||||Annual
11614|08/31/2020||0.263362|0.526905|4.1119||0.138936|0.251359|||||0.124426|0.275546|||||||Quarterly
11615|08/31/2020|||0.472717|2.844|||0.105709||||||0.367008|||||||Annual
11616|08/31/2020|0.002841|0.07255|0.125524|1.2552||||||||||0.002841|0.07255|0.125524||||Monthly
11617|08/31/2020|||1.154339|4.7162|||0.109499||||||1.04484|||||||Annual
11618|08/31/2020||||||||||||||||||||No Distribution
11621|08/31/2020|0.0167193|0.1459726|0.2092787|3.9972|0.0167193|0.1459726|0.2092787|||||||||||||Monthly
11632|08/31/2020|||0.1204337|0.3367|||0.1204337|||||||||||||Annual
11641|08/31/2020||||||||||||||||||||Annual
11649|08/31/2020|||1.60066|6.1619|||||||||1.60066|||||||Annual
11655|08/31/2020|0.04|0.32|0.792239|12.8069|0.04|0.32|0.48||||||0.312239|||||||Monthly
11659|08/31/2020|0.04|0.32|0.48|5.9901|0.04|0.32|0.48|||||||||||||Monthly
11666|08/31/2020||||||||||||||||||||Annual
11672|08/31/2020|||0.826938|2.9743|||||||||0.826938|||||||Annual
11675|08/31/2020|||1.475394|6.549|||||||||1.475394|||||||Annual
11681|08/31/2020|0.035|0.28|0.658675|14.0265|0.035|0.28|0.42||||||0.238675|||||||Monthly
11685|08/31/2020|0.035|0.28|0.42|6.6224|0.035|0.28|0.42|||||||||||||Monthly
11691|08/31/2020||0.660992|0.660992|0.6812||0.143961|0.143961||||||||0.517031|0.517031||||Annual
11692|08/31/2020||0.137517|0.137517|0.8102||0.067857|0.067857||||||||0.06966|0.06966||||Annual
11693|08/31/2020||0.3498|0.3498|1.3239||0.163923|0.163923||||||||0.185877|0.185877||||Annual
11695|08/31/2020||0.434483|0.434483|1.2035||0.183285|0.183285||||||||0.251198|0.251198||||Annual
11699|08/31/2020||0.692145|0.692145|1.462||0.256965|0.256965||||||||0.43518|0.43518||||Annual
11700|08/31/2020||0.184785|0.184785|1.2591||0.103682|0.103682||||||||0.081103|0.081103||||Annual
11701|08/31/2020||0.066416|0.066416|0.1584||0.033232|0.033232||||||||0.033184|0.033184||||Annual
11702|08/31/2020||||||||||||||||||||No Distribution
11703|08/31/2020||||||||||||||||||||No Distribution
11704|08/31/2020||||||||||||||||||||No Distribution
11705|08/31/2020||||||||||||||||||||No Distribution
11706|08/31/2020||||||||||||||||||||No Distribution
11707|08/31/2020||||||||||||||||||||No Distribution
11708|08/31/2020||||||||||||||||||||No Distribution
11709|08/31/2020||||||||||||||||||||No Distribution
11710|08/31/2020||||||||||||||||||||No Distribution
11711|08/31/2020||||||||||||||||||||No Distribution
11712|08/31/2020||||||||||||||||||||No Distribution
11713|08/31/2020||||||||||||||||||||No Distribution
11715|08/31/2020||||||||||||||||||||No Distribution
11716|08/31/2020||||||||||||||||||||No Distribution
11717|08/31/2020||||||||||||||||||||No Distribution
11718|08/31/2020||||||||||||||||||||No Distribution
11720|08/31/2020||||||||||||||||||||No Distribution
11721|08/31/2020||||||||||||||||||||No Distribution
11722|08/31/2020||||||||||||||||||||No Distribution
11723|08/31/2020||||||||||||||||||||No Distribution
11724|08/31/2020||||||||||||||||||||No Distribution
11725|08/31/2020||||||||||||||||||||No Distribution
11726|08/31/2020||||||||||||||||||||No Distribution
11727|08/31/2020||||||||||||||||||||No Distribution
11728|08/31/2020||||||||||||||||||||No Distribution
11729|08/31/2020||||||||||||||||||||No Distribution
11730|08/31/2020||||||||||||||||||||No Distribution
11731|08/31/2020||||||||||||||||||||No Distribution
11732|08/31/2020||||||||||||||||||||No Distribution
11733|08/31/2020||||||||||||||||||||No Distribution
11734|08/31/2020||||||||||||||||||||No Distribution
11735|08/31/2020||||||||||||||||||||No Distribution
11736|08/31/2020||||||||||||||||||||No Distribution
11737|08/31/2020||||||||||||||||||||No Distribution
11738|08/31/2020||||||||||||||||||||No Distribution
11739|08/31/2020||||||||||||||||||||No Distribution
11740|08/31/2020||||||||||||||||||||No Distribution
11741|08/31/2020||||||||||||||||||||No Distribution
11743|08/31/2020||||||||||||||||||||No Distribution
11744|08/31/2020||||||||||||||||||||No Distribution
11745|08/31/2020||||||||||||||||||||No Distribution
11746|08/31/2020||||||||||||||||||||No Distribution
11747|08/31/2020||||||||||||||||||||No Distribution
11748|08/31/2020||||||||||||||||||||No Distribution
11749|08/31/2020||||||||||||||||||||No Distribution
11751|08/31/2020||||||||||||||||||||No Distribution
11752|08/31/2020||||||||||||||||||||No Distribution
11753|08/31/2020||||||||||||||||||||No Distribution
11754|08/31/2020||||||||||||||||||||No Distribution
11755|08/31/2020||||||||||||||||||||No Distribution
11757|08/31/2020||||||||||||||||||||No Distribution
11758|08/31/2020||||||||||||||||||||No Distribution
11759|08/31/2020||||||||||||||||||||No Distribution
11760|08/31/2020||||||||||||||||||||No Distribution
11762|08/31/2020||||||||||||||||||||No Distribution
11763|08/31/2020||||||||||||||||||||No Distribution
11764|08/31/2020||||||||||||||||||||No Distribution
11765|08/31/2020||||||||||||||||||||No Distribution
11766|08/31/2020||||||||||||||||||||No Distribution
11767|08/31/2020||||||||||||||||||||No Distribution
11768|08/31/2020||||||||||||||||||||No Distribution
11769|08/31/2020||||||||||||||||||||No Distribution
11770|08/31/2020||||||||||||||||||||No Distribution
11771|08/31/2020||||||||||||||||||||No Distribution
11772|08/31/2020||||||||||||||||||||No Distribution
11773|08/31/2020||||||||||||||||||||No Distribution
11774|08/31/2020||||||||||||||||||||No Distribution
11775|08/31/2020||||||||||||||||||||No Distribution
11776|08/31/2020||||||||||||||||||||No Distribution
11777|08/31/2020||||||||||||||||||||No Distribution
11778|08/31/2020||||||||||||||||||||No Distribution
11779|08/31/2020||||||||||||||||||||No Distribution
11780|08/31/2020||||||||||||||||||||No Distribution
11781|08/31/2020||||||||||||||||||||No Distribution
11782|08/31/2020||||||||||||||||||||No Distribution
11783|08/31/2020||||||||||||||||||||No Distribution
11785|08/31/2020||||||||||||||||||||No Distribution
11786|08/31/2020||||||||||||||||||||No Distribution
11787|08/31/2020||||||||||||||||||||No Distribution
11788|08/31/2020||||||||||||||||||||No Distribution
11789|08/31/2020||||||||||||||||||||No Distribution
11790|08/31/2020||||||||||||||||||||No Distribution
11791|08/31/2020||||||||||||||||||||No Distribution
11793|08/31/2020||||||||||||||||||||No Distribution
11796|08/31/2020||0.246167|0.556853|2.729||0.246167|0.518007||||||0.038846|||||||Quarterly
11797|08/31/2020||0.160361|0.33854|2.9503||0.160361|0.24867|||||||||0.08987||||Quarterly
11798|08/31/2020||0.548849|1.173326|3.1855||0.548849|1.173326|||||||||||||Quarterly
11799|08/31/2020||0.178185|0.320014|1.4495||0.178185|0.320014|||||||||||||Quarterly
11814|08/31/2020|||0.063107|0.3794||||||||||||0.063107||||Annual
11815|08/31/2020||||||||||||||||||||Annual
11820|08/31/2020|||0.047857|0.3753|||0.047857|||||||||||||Annual
11821|08/31/2020||||||||||||||||||||Annual
11844|08/31/2020||||||||||||||||||||Annual
11847|08/31/2020|||0.1801|0.3227|||0.1801|||||||||||||Annual
11861|08/31/2020||||||||||||||||||||No Distribution
11867|08/31/2020||||||||||||||||||||No Distribution
11869|08/31/2020||||||||||||||||||||No Distribution
11870|08/31/2020||||||||||||||||||||No Distribution
11872|08/31/2020||||||||||||||||||||No Distribution
11874|08/31/2020||||||||||||||||||||No Distribution
11875|08/31/2020||||||||||||||||||||No Distribution
11876|08/31/2020||||||||||||||||||||No Distribution
11877|08/31/2020||||||||||||||||||||No Distribution
11878|08/31/2020||||||||||||||||||||No Distribution
11882|08/31/2020||||||||||||||||||||No Distribution
11884|08/31/2020||||||||||||||||||||No Distribution
11887|08/31/2020||||||||||||||||||||No Distribution
11888|08/31/2020||||||||||||||||||||No Distribution
11909|08/31/2020||||||||||||||||||||No Distribution
11911|08/31/2020||||||||||||||||||||No Distribution
11912|08/31/2020||||||||||||||||||||No Distribution
11915|08/31/2020||||||||||||||||||||No Distribution
11916|08/31/2020||||||||||||||||||||No Distribution
11919|08/31/2020||||||||||||||||||||No Distribution
11927|08/31/2020||||||||||||||||||||No Distribution
11931|08/31/2020||||||||||||||||||||No Distribution
11932|08/31/2020||||||||||||||||||||No Distribution
11941|08/31/2020||||||||||||||||||||No Distribution
11942|08/31/2020||||||||||||||||||||No Distribution
11943|08/31/2020||||||||||||||||||||No Distribution
11944|08/31/2020||||||||||||||||||||No Distribution
11949|08/31/2020||||||||||||||||||||No Distribution
11950|08/31/2020||||||||||||||||||||No Distribution
11951|08/31/2020||||||||||||||||||||No Distribution
11952|08/31/2020||||||||||||||||||||No Distribution
11953|08/31/2020||||||||||||||||||||No Distribution
11960|08/31/2020||||||||||||||||||||No Distribution
11972|08/31/2020||||||||||||||||||||No Distribution
11973|08/31/2020||||||||||||||||||||No Distribution
11985|08/31/2020||||||||||||||||||||No Distribution
11986|08/31/2020||||||||||||||||||||No Distribution
11987|08/31/2020||||||||||||||||||||No Distribution
11988|08/31/2020||||||||||||||||||||No Distribution
11989|08/31/2020||||||||||||||||||||No Distribution
11992|08/31/2020||||||||||||||||||||No Distribution
11993|08/31/2020||||||||||||||||||||No Distribution
11994|08/31/2020||||||||||||||||||||No Distribution
11995|08/31/2020||||||||||||||||||||No Distribution
11996|08/31/2020||||||||||||||||||||No Distribution
11997|08/31/2020||||||||||||||||||||No Distribution
12003|08/31/2020||||||||||||||||||||No Distribution
12004|08/31/2020||||||||||||||||||||No Distribution
12005|08/31/2020||||||||||||||||||||No Distribution
12006|08/31/2020||||||||||||||||||||No Distribution
12023|08/31/2020||||||||||||||||||||No Distribution
12027|08/31/2020||||||||||||||||||||No Distribution
12029|08/31/2020||||||||||||||||||||No Distribution
12032|08/31/2020|0.0162|0.1514|0.2611|2.0403|0.0162|0.1514|0.2398||||||0.0213|||||||Monthly
12034|08/31/2020|||0.3871|1.9393|||0.3871|||||||||||||Annual
12036|08/31/2020|0.0411|0.3288|0.5504|5.5089|0.0128|0.1395|0.1931||||||0.0595|||0.0065|0.0283|0.1893|0.2913|Monthly
12038|08/31/2020|0.0116|0.144|0.2162|4.7924|0.0116|0.144|0.2162|||||||||||||Monthly
12039|08/31/2020||||||||||||||||||||No Distribution
12045|08/31/2020||||||||||||||||||||No Distribution
12051|08/31/2020||||||||||||||||||||No Distribution
12053|08/31/2020||0.0238768|0.0508545|0.5085||0.0238768|0.0508545|||||||||||||Monthly
12054|08/31/2020||||||||||||||||||||No Distribution
12056|08/31/2020||||||||||||||||||||No Distribution
12058|08/31/2020||||||||||||||||||||No Distribution
12060|08/31/2020||||||||||||||||||||No Distribution
12074|08/31/2020||||||||||||||||||||No Distribution
12076|08/31/2020||||||||||||||||||||No Distribution
12078|08/31/2020||||||||||||||||||||No Distribution
12080|08/31/2020||||||||||||||||||||No Distribution
12082|08/31/2020||||||||||||||||||||No Distribution
12084|08/31/2020||||||||||||||||||||No Distribution
12133|08/31/2020||||||||||||||||||||Annual
12135|08/31/2020||||||||||||||||||||Annual
12136|08/31/2020||0.1008|0.3262|1.4815|||0.1858||||||0.0396||0.1008|0.1008||||Quarterly
12137|08/31/2020|||0.6124|2.3409|||0.426||||||0.1864|||||||Annual
12138|08/31/2020||||||||||||||||||||Annual
12140|08/31/2020||||||||||||||||||||Annual
12145|08/31/2020|0.0072|0.0781|0.1602|1.0652|0.0072|0.0781|0.1394||||||0.0208|||||||Monthly
12149|08/31/2020|||0.0785|0.407|||0.0785|||||||||||||Annual
12151|08/31/2020|0.0079|0.0632|0.1044|5.508|0.001|0.0143|0.0198||||||0.0101|||0.0011|0.0069|0.0489|0.0734|Monthly
12155|08/31/2020|0.000002|0.0153153|0.0371946|0.3719|0.000002|0.0153153|0.0371946|||||||||||||Monthly
12156|08/31/2020|0.008|0.1106|0.1661|3.8777|0.008|0.1106|0.1661|||||||||||||Monthly
12180|08/31/2020|0.0079|0.0744|0.1223|1.9045|0.0023|0.0154|0.0334||||||0.01|0.0056|0.059|0.0789||||Monthly
12182|08/31/2020|||0.1043|1.1924|||0.0947|||||||||0.0096||||Annual
12184|08/31/2020|0.0123|0.0984|0.1644|5.5258|0.0031|0.0334|0.047||||||0.0173||0.0019|0.0038|0.0092|0.0631|0.0963|Monthly
12186|08/31/2020||0.0276037|0.0609787|0.6097||0.0276037|0.0609787|||||||||||||Monthly
12187|08/31/2020|0.0097|0.1239|0.1861|4.4597|0.0056|0.0257|0.0406|||||||0.0041|0.0982|0.1455||||Monthly
12188|08/31/2020||0.009|0.0205|0.1087|||0.0115||||||||0.009|0.009||||Quarterly
12189|08/31/2020||0.0369|0.1367|1.1177|||||||||0.0738||0.0369|0.0629||||Monthly
12204|08/31/2020||0.0117|0.2072|1.0606|||0.1066||||||0.0889||0.0117|0.0117||||Quarterly
12207|08/31/2020|||0.4434|2.1311|||0.0128|||||||||0.4306||||Annual
12225|08/31/2020|||0.0704|0.3162||||||||||||0.0704||||Quarterly
12228|08/31/2020|||0.1855|1.2665||||||||||||0.1855||||Annual
12229|08/31/2020||0.0011|0.0115|0.1912|||||||||||0.0011|0.0115||||Monthly
12230|08/31/2020||||||||||||||||||||Annual
12231|08/31/2020||||||||||||||||||||Annual
12232|08/31/2020||||||||||||||||||||Monthly
12233|08/31/2020|||0.2624|1.0601|||0.1937||||||0.0687|||||||Annual
12234|08/31/2020||||||||||||||||||||Annual
12235|08/31/2020|0.0264|0.2541|0.384|3.8839||0.0049|0.0104|||||||0.0264|0.2492|0.3736||||Monthly
